"sona_id","age","gender","condition","stimulus","type","validity","believability","conflict","qnum","total_qnum","response","correct","rt","logRT","feelingR","rt_for","trial_num","statementEval"
"65048",19,"Female","Neutral","<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>","MT","Valid","Unbelievable","Conflict","5",65,"No","false",13090.6000001431,9.47964969438084,71,4748.70000004768,59,0
"65048",19,"Female","Neutral","<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>","MT","Valid","Believable","No-conflict","4",107,"Yes","true",3614.79999995232,8.19279180801461,76,4292.09999990463,60,9
"65048",19,"Female","Neutral","<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>","AC","Invalid","Unbelievable","No-conflict","6",61,"No","true",1793.20000004768,7.49175701230788,92,3089.70000004768,61,0
"65048",19,"Female","Neutral","<p>All plants need draks.</p><p>Solar panels need draks.</p>","AC","Invalid","Unbelievable","No-conflict","8",78,"No","true",4421,8.39412119382624,99,3792.09999990463,62,1
"65048",19,"Female","Neutral","<p>All trees have snurfs.</p><p>Oaks have snurfs.</p>","AC","Invalid","Believable","Conflict","1",118,"Yes","false",2360.70000004768,7.76671346422925,80,5280.70000004768,63,10
"65048",19,"Female","Neutral","<p>All Hult countries are cold.</p><p>Indonesia is not a Hult country.</p>","DA","Invalid","Believable","Conflict","5",45,"Yes","false",18010.5999999046,9.79871575243488,56,2784.79999995232,64,8
"65063",18,"Female","Standard","<p>All glass objects are fragile.</p><p>Sofas are not made of glass.</p>","DA","Invalid","Believable","Conflict","8",36,"Yes","false",1454.29999999702,7.28227996418162,100,1775,1,10
"65063",18,"Female","Standard","<p>All lava is liquid.</p><p>Water is liquid.</p>","AC","Invalid","Unbelievable","No-conflict","7",57,"No","true",1924.09999999404,7.56221360492387,100,2220,2,0
"65063",18,"Female","Standard","<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>","MT","Valid","Believable","No-conflict","7",15,"Yes","true",2160.60000000894,7.67814123988702,100,2264.60000000894,3,10
"65063",18,"Female","Standard","<p>All birds can fly.</p><p>Penguins cannot fly.</p>","MT","Valid","Unbelievable","Conflict","1",5,"Yes","true",3078.10000000894,8.03206780250297,100,2214.5,4,0
"65063",18,"Female","Standard","<p>All birds have feathers.</p><p>Parrots are birds.</p>","MP","Valid","Believable","No-conflict","7",7,"Yes","true",6349.5,8.75613134862909,100,2771.90000000596,5,10
"65063",18,"Female","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>","MP","Valid","Believable","No-conflict","4",101,"Yes","true",1676.79999999702,7.42464249412495,100,1804.39999999106,6,9
"65063",18,"Female","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not a Scandinavian country.</p>","DA","Invalid","Believable","Conflict","5",82,"Yes","false",1549.40000000596,7.34562303820165,100,1857,7,10
"65063",18,"Female","Standard","<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>","MT","Valid","Unbelievable","Conflict","7",68,"Yes","true",2352.40000000596,7.76319136258833,100,2032.09999999404,8,10
"65063",18,"Female","Standard","<p>All humans have skin.</p><p>Newborns are human.</p>","MP","Valid","Believable","No-conflict","8",48,"Yes","true",1582.60000000894,7.36682434318074,100,1726.29999999702,9,10
"65063",18,"Female","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",67,"No","true",2832,7.94873845481361,100,2121.09999999404,10,0
"65063",18,"Female","Standard","<p>All metal is hard to break.</p><p>Bricks are not metal.</p>","DA","Invalid","Unbelievable","No-conflict","7",69,"No","true",3300.70000000298,8.10188984617307,100,2106.79999999702,11,0
"65063",18,"Female","Standard","<p>All trees grow leaves.</p><p>Pines are trees.</p>","MP","Valid","Unbelievable","Conflict","7",112,"Yes","true",1143.90000000596,7.04219875553684,100,2851.59999999404,12,3
"65063",18,"Female","Standard","<p>All plants are green.</p><p>Mushrooms are not green.</p>","MT","Valid","Believable","No-conflict","6",76,"No","false",NA,NA,0,2226.59999999404,13,3
"65063",18,"Female","Standard","<p>All trees have branches.</p><p>Maples have branches.</p>","AC","Invalid","Believable","Conflict","6",114,"Yes","false",1192.5,7.0838072227625,100,1989.70000000298,14,10
"65063",18,"Female","Standard","<p>All fish swim.</p><p>Dolphins swim.</p>","AC","Invalid","Unbelievable","No-conflict","5",20,"Yes","false",1114.20000000298,7.01589193758939,100,2246.29999999702,15,10
"65063",18,"Female","Standard","<p>All lava is liquid.</p><p>Water is not lava.</p>","DA","Invalid","Unbelievable","No-conflict","6",58,"No","true",3023.60000000894,8.01420345342098,100,2957.40000000596,16,0
"65063",18,"Female","Standard","<p>All dogs have snouts.</p><p>Labradors have snouts.</p>","AC","Invalid","Believable","Conflict","4",18,"Yes","false",862.20000000298,6.75948726231649,100,5619.29999999702,17,10
"65063",18,"Female","Standard","<p>All humans have skin.</p><p>Newborns have skin.</p>","AC","Invalid","Believable","Conflict","8",49,"Yes","false",2310.79999999702,7.74534906390582,100,2591.10000000894,18,10
"65063",18,"Female","Standard","<p>All flowers need water.</p><p>Roses need water.</p>","AC","Invalid","Believable","Conflict","2",27,"Yes","false",1052.90000000596,6.95930354086837,100,1687.5,19,10
"65063",18,"Female","Standard","<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>","DA","Invalid","Unbelievable","No-conflict","3",110,"No","true",3730.09999999404,8.22419032192836,100,1803.59999999404,20,0
"65063",18,"Female","Standard","<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>","DA","Invalid","Believable","Conflict","1",28,"Yes","false",1322.5,7.18727916373245,100,3524.70000000298,21,10
"65063",18,"Female","Standard","<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>","MT","Valid","Unbelievable","Conflict","8",125,"Yes","true",NA,NA,100,2043.69999998808,22,0
"65063",18,"Female","Standard","<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>","DA","Invalid","Unbelievable","No-conflict","8",79,"No","true",1770.09999999404,7.47879132114374,100,1862.80000001192,23,0
"65063",18,"Female","Standard","<p>All birds can fly.</p><p>Planes are not birds.</p>","DA","Invalid","Unbelievable","No-conflict","4",6,"No","true",1625.60000000894,7.39363225738966,100,1767.60000000894,24,1
"65063",18,"Female","Standard","<p>All plants are green.</p><p>Mushroom are not plants.</p>","DA","Invalid","Believable","Conflict","6",75,"Yes","false",2033.79999999702,7.61766124335557,100,1932.60000000894,25,1
"65063",18,"Female","Standard","<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>","MT","Valid","Believable","No-conflict","2",29,"Yes","true",1908.5,7.55407287218528,100,1920.70000000298,26,10
"65063",18,"Female","Standard","<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>","MT","Valid","Unbelievable","Conflict","5",66,"Yes","true",1034.10000000894,6.94128676219958,100,2568.5,27,4
"65063",18,"Female","Standard","<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>","MT","Valid","Believable","No-conflict","4",106,"Yes","true",1796.79999999702,7.49376258398252,100,2044.29999999702,28,10
"65063",18,"Female","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>","AC","Invalid","Unbelievable","No-conflict","1",124,"No","true",1767.10000000894,7.47709506381907,100,1978.30000001192,29,0
"65063",18,"Female","Standard","<p>All fuel is liquid.</p><p>Coal is fuel.</p>","MP","Valid","Unbelievable","Conflict","6",31,"No","false",5294.79999999702,8.57448048583905,100,1975.29999999702,30,1
"65063",18,"Female","Standard","<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>","MP","Valid","Unbelievable","Conflict","4",111,"No","false",2346.79999999702,7.76080797705044,100,2872.89999999106,31,0
"65063",18,"Female","Standard","<p>All trees have branches.</p><p>Maples are trees.</p>","MP","Valid","Believable","No-conflict","6",113,"Yes","true",1442.90000000596,7.27441025630734,99,2413.80000001192,32,10
"65063",18,"Female","Standard","<p>All dogs have snouts.</p><p>Labradors are dogs.</p>","MP","Valid","Believable","No-conflict","3",17,"Yes","true",1115.70000000298,7.0172372896018,100,1857.80000001192,33,10
"65063",18,"Female","Standard","<p>All flowers need air.</p><p>Daisies need air.</p>","AC","Invalid","Believable","Conflict","5",23,"Yes","false",1258.29999999702,7.13751688259555,100,2313.09999999404,34,10
"65063",18,"Female","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>","MT","Valid","Believable","No-conflict","5",83,"Yes","true",2277.20000000298,7.73070189707824,100,3724.5,35,10
"65063",18,"Female","Standard","<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>","DA","Invalid","Believable","Conflict","2",2,"Yes","false",3483.90000000596,8.15590763492153,99,2430.70000000298,36,10
"65063",18,"Female","Standard","<p>All African countries are warm.</p><p>The North Pole is not warm.</p>","MT","Valid","Believable","No-conflict","1",3,"Yes","true",2851.79999999702,7.95570565284697,100,2460.09999999404,37,10
"65063",18,"Female","Standard","<p>All flowers need water.</p><p>Roses are flowers.</p>","MP","Valid","Believable","No-conflict","1",26,"Yes","true",1350,7.20785987143248,100,1855.40000000596,38,9
"65063",18,"Female","Standard","<p>All sports require equipment.</p><p>Talking is not a sport.</p>","DA","Invalid","Believable","Conflict","4",91,"Yes","false",2149.40000000596,7.67294401240983,100,2017.19999998808,39,10
"65063",18,"Female","Standard","<p>All birds have feathers.</p><p>Parrots have feathers.</p>","AC","Invalid","Believable","Conflict","7",8,"Yes","false",1739.59999999404,7.46141048072006,98,3181,40,10
"65063",18,"Female","Standard","<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>","DA","Invalid","Believable","Conflict","3",105,"Yes","false",1686,7.4301141385618,99,2393.70000000298,41,10
"65063",18,"Female","Standard","<p>All lemons are citruses.</p><p>Oranges are citruses.</p>","AC","Invalid","Unbelievable","No-conflict","6",60,"No","true",3007.20000000298,8.00876469225096,100,2752.40000000596,42,0
"65063",18,"Female","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>","DA","Invalid","Unbelievable","No-conflict","2",123,"No","true",1901.79999999702,7.55055608510378,100,2863.89999999106,43,0
"65063",18,"Female","Standard","<p>All things made of metal shine.</p><p>Old pennies don't shine</p>","MT","Valid","Unbelievable","Conflict","4",100,"No","false",1823.10000000894,7.50829362781432,100,1560.59999999404,44,1
"65063",18,"Female","Standard","<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>","AC","Invalid","Unbelievable","No-conflict","4",121,"No","true",1837.20000000298,7.51599795245326,97,1801.40000000596,45,1
"65063",18,"Female","Standard","<p>All metals are solid.</p><p>Mercury is not solid.</p>","MT","Valid","Unbelievable","Conflict","2",73,"No","false",3605.90000000596,8.19032667182188,100,2924,46,0
"65063",18,"Female","Standard","<p>All citruses are sour.</p><p>Oranges are citruses.</p>","MP","Valid","Unbelievable","Conflict","8",13,"Yes","true",1382.70000000298,7.23179338839673,100,3919.70000000298,47,7
"65063",18,"Female","Standard","<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>","MT","Valid","Believable","No-conflict","8",35,"Yes","true",1423.40000000596,7.26080365486936,100,2010.59999999404,48,10
"65063",18,"Female","Standard","<p>All mammals can walk.</p><p>Whales are mammals.</p>","MP","Valid","Unbelievable","Conflict","1",64,"No","false",1041.89999999106,6.94880124840956,98,3021.70000000298,49,0
"65063",18,"Female","Standard","<p>All trees have roots.</p><p>Oaks have roots.</p>","AC","Invalid","Believable","Conflict","1",116,"Yes","false",861.399999991059,6.75855897260963,96,1839.5,50,10
"65063",18,"Female","Standard","<p>All mammals can walk.</p><p>Birds can walk.</p>","AC","Invalid","Unbelievable","No-conflict","2",63,"Yes","false",1684.70000000298,7.42934278539393,100,5731.70000000298,51,10
"65063",18,"Female","Standard","<p>All sports require equipment.</p><p>Talking does not require equipment.</p>","MT","Valid","Believable","No-conflict","3",90,"Yes","true",1173.5,7.06774601529108,93,3433.10000000894,52,10
"65063",18,"Female","Standard","<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>","DA","Invalid","Believable","Conflict","7",16,"Yes","false",1747.5,7.46594147410797,100,3213.20000000298,53,10
"65063",18,"Female","Standard","<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>","MT","Valid","Unbelievable","Conflict","6",32,"No","false",1425.09999999404,7.26199726567498,100,1782.5,54,1
"65063",18,"Female","Standard","<p>All metals are solid.</p><p>Ceramic is not a metal.</p>","DA","Invalid","Unbelievable","No-conflict","1",72,"No","true",857.90000000596,6.75448754258587,100,1956.70000000298,55,0
"65063",18,"Female","Standard","<p>All trees have roots.</p><p>Oaks are trees.</p>","MP","Valid","Believable","No-conflict","2",115,"Yes","true",467.600000008941,6.14761322961703,98,1783.70000000298,56,9
"65063",18,"Female","Standard","<p>All things made of metal shine.</p><p>Diamonds shine.</p>","AC","Invalid","Unbelievable","No-conflict","3",99,"No","true",2292.60000000894,7.73744182368481,100,2145.90000000596,57,0
"65063",18,"Female","Standard","<p>All trees will become tall.</p><p>Bonsai are trees.</p>","MP","Valid","Unbelievable","Conflict","3",120,"Yes","true",1394.40000000596,7.24021949421009,99,1557.90000000596,58,3
"65063",18,"Female","Standard","<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>","MP","Valid","Unbelievable","Conflict","5",81,"No","false",3285.10000000894,8.09715237185841,98,1602.5,59,0
"65063",18,"Female","Standard","<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>","AC","Invalid","Unbelievable","No-conflict","8",80,"No","true",316.59999999404,5.75763914742809,100,2864.5,60,1
"65063",18,"Female","Standard","<p>All flowers need air.</p><p>Daisies are flowers.</p>","MP","Valid","Believable","No-conflict","5",22,"Yes","true",521.600000008941,6.25690101062958,100,2463.29999999702,61,10
"65063",18,"Female","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>","AC","Invalid","Believable","Conflict","3",102,"Yes","false",836.5,6.72922652042688,100,2049.29999999702,62,10
"65063",18,"Female","Standard","<p>All humans have two legs.</p><p>Leg amputees are human.</p>","MP","Valid","Unbelievable","Conflict","2",50,"Yes","true",4403.59999999404,8.3901776671949,100,2554.29999999702,63,6
"65063",18,"Female","Standard","<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>","MT","Valid","Unbelievable","Conflict","3",51,"Yes","true",1245.10000000894,7.12697112696555,100,2746.79999999702,64,0
"65065",19,"Female","Neutral","<p>All greembs have roots.</p><p>Oaks are greembs.</p>","MP","Valid","Believable","No-conflict","2",41,"Yes","true",5675,8.6438258423496,86,3655.5,1,10
"65065",19,"Female","Neutral","<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>","MT","Valid","Believable","No-conflict","4",107,"Yes","true",6796.30000000447,8.82413362543207,96,2868.70000000298,2,6
"65065",19,"Female","Neutral","<p>All gnapting require equipment.</p><p>Talking is not gnapting.</p>","DA","Invalid","Believable","Conflict","4",38,"Yes","false",10637.3000000045,9.2721219712952,61,4041,3,5
"65065",19,"Female","Neutral","<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>","DA","Invalid","Unbelievable","No-conflict","3",108,"No","true",3419.5,8.13724962053815,76,3041.60000000149,4,0
"65065",19,"Female","Neutral","<p>All jilms are sour.</p><p>Oranges are jilms.</p>","MP","Valid","Unbelievable","Conflict","8",52,"Yes","true",9124.70000000298,9.11874030119824,100,3334.19999999553,5,6
"65065",19,"Female","Neutral","<p>All African countries are clett.</p><p>The North Pole is not clett.</p>","MT","Valid","Believable","No-conflict","1",1,"Yes","true",8284.20000000298,9.02210536515052,74,2497.79999999702,6,10
"65065",19,"Female","Neutral","<p>All joughts are green.</p><p>Solar panels are not joughts.</p>","DA","Invalid","Unbelievable","No-conflict","8",54,"No","true",12301.1000000015,9.41744396825623,100,3050.5,7,0
"65065",19,"Female","Neutral","<p>All things made of metal kring.</p><p>Diamonds kring.</p>","AC","Invalid","Unbelievable","No-conflict","3",98,"No","true",4650.59999999404,8.44475152251424,100,2197.39999999851,8,0
"65065",19,"Female","Neutral","<p>All plants are slourby.</p><p>Mushrooms are not slourby.</p>","MT","Valid","Believable","No-conflict","6",77,"Yes","true",4651.20000000298,8.44488052980525,100,2600.29999999702,9,10
