subject_id,item_id,sequence,condition,confidence,is_correct_binary,fitted,residual,standardized_residual,absolute_standardized_residual
64685,14,52,Neutral,76.0,0,80.39267216195047,-4.392672161950472,-0.26338370932774485,0.26338370932774485
64685,25,53,Neutral,100.0,0,80.6673132130492,19.332686786950802,1.1591838793081313,1.1591838793081313
64685,119,54,Neutral,77.0,1,74.9056114127979,2.094388587202104,0.12557910413829898,0.12557910413829898
64685,43,55,Neutral,96.0,1,80.75041877617053,15.249581223829466,0.914361718868521,0.914361718868521
64685,117,56,Neutral,75.0,1,79.20735975546607,-4.207359755466072,-0.2522724159726223,0.2522724159726223
64685,10,57,Neutral,73.0,1,77.02180892235785,-4.021808922357849,-0.24114682660671866,0.24114682660671866
64685,107,58,Neutral,83.0,1,78.20622299776245,4.793777002237547,0.2874338721373485,0.2874338721373485
64685,103,59,Neutral,72.0,1,77.10006268295906,-5.100062682959063,-0.30579869785805197,0.30579869785805197
64685,54,60,Neutral,100.0,0,78.80493495846092,21.19506504153908,1.2708516921519166,1.2708516921519166
64685,88,61,Neutral,81.0,1,76.30283137118855,4.697168628811454,0.2816412541574567,0.2816412541574567
64685,46,62,Neutral,94.0,1,75.45055115623651,18.549448843763486,1.1122210951172642,1.1122210951172642
64685,71,63,Neutral,82.0,0,75.97561294105599,6.024387058944015,0.3612209952190438,0.3612209952190438
64685,95,64,Neutral,72.0,1,75.76923606276588,-3.7692360627658843,-0.22600261047079173,0.22600261047079173
64695,76,1,Standard,92.0,1,60.7068219708414,31.293178029158597,1.876332446879793,1.876332446879793
64695,112,2,Standard,100.0,1,63.75542322442183,36.24457677557817,2.1732172860191805,2.1732172860191805
64695,35,3,Standard,100.0,1,68.89313861024665,31.106861389753348,1.8651609399275773,1.8651609399275773
64695,106,4,Standard,100.0,1,62.4511543988546,37.5488456011454,2.251420973563645,2.251420973563645
64695,66,5,Standard,72.0,1,62.06150306603729,9.93849693396271,0.5959102093444669,0.5959102093444669
64695,125,6,Standard,17.0,1,59.13918734632189,-42.13918734632189,-2.5266569099941334,2.5266569099941334
64695,116,7,Standard,100.0,0,66.96953719863639,33.03046280136361,1.9804996805343955,1.9804996805343955
64695,16,8,Standard,100.0,0,63.45625074311407,36.54374925688593,2.191155605782301,2.191155605782301
64695,31,9,Standard,36.0,1,62.248641833976855,-26.248641833976855,-1.5738631056815466,1.5738631056815466
64695,115,10,Standard,93.0,1,69.3881406588902,23.611859341109806,1.4157621757561478,1.4157621757561478
64695,27,11,Standard,100.0,0,65.39227560617555,34.607724393824455,2.0750719576100565,2.0750719576100565
64695,91,12,Standard,90.0,1,61.12524926709923,28.87475073290077,1.7313240491338022,1.7313240491338022
64695,18,13,Standard,100.0,0,65.16482648288648,34.83517351711352,2.088709759742009,2.088709759742009
64695,101,14,Standard,100.0,1,66.89965251844218,33.10034748155782,1.9846899514255791,1.9846899514255791
